2018-5-20 11:36:57.50800,-1741.16626,1023.18252,-0.63839
2018-5-20 11:36:57.57000,-1741.12611,1023.15835,-0.63840
2018-5-20 11:36:57.61700,-1741.09278,1023.13829,-0.63840
2018-5-20 11:36:57.66400,-1741.05860,1023.11771,-0.63840
2018-5-20 11:36:57.71000,-1741.01844,1023.09353,-0.63841
2018-5-20 11:36:57.77300,-1740.98511,1023.07347,-0.63841
2018-5-20 11:36:57.83500,-1740.95095,1023.05291,-0.63841
2018-5-20 11:36:57.86600,-1740.91763,1023.03284,-0.63841
2018-5-20 11:36:57.92900,-1740.88345,1023.01226,-0.63842
2018-5-20 11:36:57.97600,-1740.84329,1022.98808,-0.63842
2018-5-20 11:36:58.02200,-1740.80997,1022.96801,-0.63843
2018-5-20 11:36:58.06900,-1740.77579,1022.94743,-0.63843
2018-5-20 11:36:58.13200,-1740.73563,1022.92324,-0.63843
2018-5-20 11:36:58.17800,-1740.70231,1022.90318,-0.63843
2018-5-20 11:36:58.22500,-1740.66813,1022.88259,-0.63844
2018-5-20 11:36:58.28800,-1740.63481,1022.86252,-0.63844
2018-5-20 11:36:58.33400,-1740.60066,1022.84194,-0.63845
2018-5-20 11:36:58.38100,-1740.56051,1022.81775,-0.63846
2018-5-20 11:36:58.42800,-1740.52720,1022.79767,-0.63847
2018-5-20 11:36:58.49000,-1740.49302,1022.77708,-0.63847
2018-5-20 11:36:58.53700,-1740.45970,1022.75700,-0.63847
2018-5-20 11:36:58.58400,-1740.42552,1022.73641,-0.63848
2018-5-20 11:36:58.63100,-1740.38538,1022.71222,-0.63848
2018-5-20 11:36:58.69300,-1740.35206,1022.69215,-0.63848
2018-5-20 11:36:58.74000,-1740.31788,1022.67155,-0.63849
2018-5-20 11:36:58.78700,-1740.27773,1022.64737,-0.63849
2018-5-20 11:36:58.84900,-1740.24441,1022.62729,-0.63849
2018-5-20 11:36:58.89600,-1740.21026,1022.60671,-0.63849
2018-5-20 11:36:58.94300,-1740.17012,1022.58252,-0.63849
2018-5-20 11:36:58.99000,-1740.13680,1022.56244,-0.63849
2018-5-20 11:36:59.05200,-1740.10263,1022.54185,-0.63849
2018-5-20 11:36:59.09900,-1740.06248,1022.51765,-0.63849
2018-5-20 11:36:59.14600,-1740.02916,1022.49758,-0.63850
2018-5-20 11:36:59.20800,-1739.99498,1022.47698,-0.63850
2018-5-20 11:36:59.25500,-1739.95484,1022.45279,-0.63851
2018-5-20 11:36:59.30200,-1739.92066,1022.43219,-0.63852
2018-5-20 11:36:59.34800,-1739.88052,1022.40800,-0.63853
2018-5-20 11:36:59.41100,-1739.84721,1022.38792,-0.63854
2018-5-20 11:36:59.45800,-1739.80620,1022.36320,-0.63855
2018-5-20 11:36:59.50400,-1739.76606,1022.33900,-0.63856
2018-5-20 11:36:59.55100,-1739.73275,1022.31891,-0.63858
2018-5-20 11:36:59.61400,-1739.69261,1022.29471,-0.63859
2018-5-20 11:36:59.66000,-1739.65847,1022.27412,-0.63861
2018-5-20 11:36:59.70700,-1739.61830,1022.24991,-0.63862
2018-5-20 11:36:59.75400,-1739.57816,1022.22570,-0.63864
2018-5-20 11:36:59.81600,-1739.53715,1022.20099,-0.63866
2018-5-20 11:36:59.87900,-1739.49701,1022.17678,-0.63868
2018-5-20 11:36:59.91000,-1739.46370,1022.15670,-0.63869
2018-5-20 11:36:59.97200,-1739.42273,1022.13200,-0.63871
2018-5-20 11:37:0.01900,-1739.38256,1022.10778,-0.63873
