Sec,+-,+-,
2018-5-20 12:55:50.00000,-2428417.46890,4493275.85140,3807470.99470,
2018-5-20 12:55:51.00000,-2428417.46840,4493275.84910,3807470.99620,
2018-5-20 12:55:52.00000,-2428417.47200,4493275.85540,3807471.00140,
2018-5-20 12:55:53.00000,-2428417.47360,4493275.85450,3807470.99980,
2018-5-20 12:55:54.00000,-2428417.46590,4493275.84460,3807470.99510,
2018-5-20 12:55:55.00000,-2428417.46840,4493275.85120,3807470.99940,
2018-5-20 12:55:56.00000,-2428417.47300,4493275.85480,3807471.00480,
2018-5-20 12:55:57.00000,-2428417.47050,4493275.84870,3807470.99640,
2018-5-20 12:55:58.00000,-2428417.46860,4493275.84730,3807470.99530,
2018-5-20 12:55:59.00000,-2428417.47080,4493275.85210,3807470.99830,
2018-5-20 12:56:0.00000,-2428417.47080,4493275.85170,3807470.99510,
2018-5-20 12:56:1.00000,-2428417.46460,4493275.84730,3807470.99310,
2018-5-20 12:56:2.00000,-2428417.47060,4493275.85380,3807470.99680,
2018-5-20 12:56:3.00000,-2428417.46690,4493275.84910,3807470.99420,
2018-5-20 12:56:4.00000,-2428417.47050,4493275.85400,3807470.99960,
2018-5-20 12:56:5.00000,-2428417.46780,4493275.84870,3807470.99600,
2018-5-20 12:56:6.00000,-2428417.47270,4493275.85390,3807470.99540,
2018-5-20 12:56:7.00000,-2428417.46180,4493275.84230,3807470.98610,
2018-5-20 12:56:8.00000,-2428417.46940,4493275.85050,3807470.99460,
2018-5-20 12:56:9.00000,-2428417.46730,4493275.85060,3807470.99480,
2018-5-20 12:56:10.00000,-2428417.46940,4493275.85370,3807470.99600,
2018-5-20 12:56:11.00000,-2428417.47040,4493275.85240,3807470.99610,
2018-5-20 12:56:12.00000,-2428417.47210,4493275.85720,3807471.00000,
2018-5-20 12:56:13.00000,-2428417.46830,4493275.85210,3807470.99380,
2018-5-20 12:56:14.00000,-2428417.47160,4493275.85620,3807470.99700,
2018-5-20 12:56:15.00000,-2428417.46790,4493275.84710,3807470.99310,
2018-5-20 12:56:16.00000,-2428417.47420,4493275.85730,3807470.99710,
2018-5-20 12:56:17.00000,-2428417.47230,4493275.85510,3807470.99800,
2018-5-20 12:56:18.00000,-2428417.47460,4493275.85710,3807470.99730,
2018-5-20 12:56:19.00000,-2428417.47080,4493275.85300,3807470.99620,
2018-5-20 12:56:20.00000,-2428417.47120,4493275.85390,3807470.99320,
2018-5-20 12:56:21.00000,-2428417.47230,4493275.85640,3807470.99410,
2018-5-20 12:56:22.00000,-2428417.47650,4493275.86340,3807471.00100,
2018-5-20 12:56:23.00000,-2428417.47580,4493275.85900,3807470.99590,
2018-5-20 12:56:24.00000,-2428417.47360,4493275.85960,3807470.99860,
2018-5-20 12:56:25.00000,-2428417.47790,4493275.86520,3807471.00130,
2018-5-20 12:56:26.00000,-2428417.47460,4493275.85910,3807470.99750,
2018-5-20 12:56:27.00000,-2428417.47790,4493275.86860,3807471.00430,
2018-5-20 12:56:28.00000,-2428417.47970,4493275.87050,3807471.00500,
2018-5-20 12:56:29.00000,-2428417.47200,4493275.85910,3807471.00280,
2018-5-20 12:56:30.00000,-2428417.47340,4493275.86210,3807470.99740,
2018-5-20 12:56:31.00000,-2428417.47660,4493275.86570,3807471.00290,
2018-5-20 12:56:32.00000,-2428417.47100,4493275.85830,3807470.99680,
2018-5-20 12:56:33.00000,-2428417.47810,4493275.86500,3807470.99980,
2018-5-20 12:56:34.00000,-2428417.47540,4493275.86440,3807471.00250,
2018-5-20 12:56:35.00000,-2428417.47550,4493275.86990,3807471.00360,
2018-5-20 12:56:36.00000,-2428417.47720,4493275.86710,3807471.00410,
2018-5-20 12:56:37.00000,-2428417.47410,4493275.86480,3807471.00240,
2018-5-20 12:56:38.00000,-2428417.47110,4493275.86020,3807470.99670,
2018-5-20 12:56:39.00000,-2428417.47780,4493275.87230,3807471.00530,
2018-5-20 12:56:40.00000,-2428417.47470,4493275.86310,3807471.00080,
2018-5-20 12:56:41.00000,-2428417.47730,4493275.86810,3807471.00280,
2018-5-20 12:56:42.00000,-2428417.47780,4493275.86990,3807471.00630,
2018-5-20 12:56:43.00000,-2428417.47140,4493275.86140,3807471.00200,
2018-5-20 12:56:44.00000,-2428417.47410,4493275.86060,3807471.00010,
2018-5-20 12:56:45.00000,-2428417.47720,4493275.86720,3807471.00390,
2018-5-20 12:56:46.00000,-2428417.47510,4493275.86580,3807471.00390,
2018-5-20 12:56:47.00000,-2428417.48000,4493275.86760,3807471.00660,
2018-5-20 12:56:48.00000,-2428417.47400,4493275.86440,3807470.99840,
2018-5-20 12:56:49.00000,-2428417.47620,4493275.86400,3807471.00280,
2018-5-20 12:56:50.00000,-2428417.47650,4493275.86330,3807471.00130,
2018-5-20 12:56:51.00000,-2428417.47410,4493275.85880,3807470.99940,
2018-5-20 12:56:52.00000,-2428417.48180,4493275.87730,3807471.00570,
2018-5-20 12:56:53.00000,-2428417.48220,4493275.87300,3807471.00290,
2018-5-20 12:56:54.00000,-2428417.47990,4493275.86910,3807471.00360,
2018-5-20 12:56:55.00000,-2428417.48160,4493275.87910,3807471.00940,
2018-5-20 12:56:56.00000,-2428417.48220,4493275.87630,3807471.00850,
2018-5-20 12:56:57.00000,-2428417.47920,4493275.87270,3807471.00560,
2018-5-20 12:56:58.00000,-2428417.47810,4493275.86970,3807471.00070,
2018-5-20 12:56:59.00000,-2428417.48280,4493275.87700,3807471.00420,
2018-5-20 12:57:0.00000,-2428417.47970,4493275.87370,3807471.00510,
2018-5-20 12:57:1.00000,-2428417.47390,4493275.86490,3807470.99950,
2018-5-20 12:57:2.00000,-2428417.47870,4493275.87480,3807471.00650,
2018-5-20 12:57:3.00000,-2428417.47700,4493275.87130,3807471.00100,
2018-5-20 12:57:4.00000,-2428417.47820,4493275.87270,3807471.00440,
2018-5-20 12:57:5.00000,-2428417.48190,4493275.87660,3807471.00700,
2018-5-20 12:57:6.00000,-2428417.47650,4493275.87300,3807471.00400,
2018-5-20 12:57:7.00000,-2428417.47910,4493275.87330,3807471.00370,
2018-5-20 12:57:8.00000,-2428417.48410,4493275.88090,3807471.00490,
2018-5-20 12:57:9.00000,-2428417.48110,4493275.87790,3807471.00630,
2018-5-20 12:57:10.00000,-2428417.47990,4493275.87760,3807471.00340,
2018-5-20 12:57:11.00000,-2428417.48280,4493275.88380,3807471.00860,
2018-5-20 12:57:12.00000,-2428417.48230,4493275.88020,3807471.00780,
2018-5-20 12:57:13.00000,-2428417.48130,4493275.88320,3807471.01310,
2018-5-20 12:57:14.00000,-2428417.48590,4493275.89240,3807471.01720,
2018-5-20 12:57:15.00000,-2428417.48290,4493275.88570,3807471.01410,
2018-5-20 12:57:16.00000,-2428417.48710,4493275.89470,3807471.01800,
2018-5-20 12:57:17.00000,-2428417.48640,4493275.88730,3807471.01530,
2018-5-20 12:57:18.00000,-2428417.48400,4493275.88530,3807471.01270,
2018-5-20 12:57:19.00000,-2428417.48460,4493275.89010,3807471.01750,
2018-5-20 12:57:20.00000,-2428417.48630,4493275.89470,3807471.01990,
2018-5-20 12:57:21.00000,-2428417.48380,4493275.89020,3807471.02000,
2018-5-20 12:57:22.00000,-2428417.48240,4493275.88870,3807471.01930,
2018-5-20 12:57:23.00000,-2428417.48290,4493275.89180,3807471.01820,
2018-5-20 12:57:24.00000,-2428417.48640,4493275.89180,3807471.01870,
2018-5-20 12:57:25.00000,-2428417.48640,4493275.89330,3807471.01840,
2018-5-20 12:57:26.00000,-2428417.48450,4493275.89250,3807471.02190,
2018-5-20 12:57:27.00000,-2428417.48510,4493275.89120,3807471.02140,
2018-5-20 12:57:28.00000,-2428417.48710,4493275.89230,3807471.01970,
2018-5-20 12:57:29.00000,-2428417.48880,4493275.89890,3807471.02340,
2018-5-20 12:57:30.00000,-2428417.49020,4493275.89630,3807471.02230,
2018-5-20 12:57:31.00000,-2428417.48590,4493275.89650,3807471.01990,
2018-5-20 12:57:32.00000,-2428417.48150,4493275.88730,3807471.02030,
2018-5-20 12:57:33.00000,-2428417.48740,4493275.89990,3807471.02370,
2018-5-20 12:57:34.00000,-2428417.48570,4493275.89600,3807471.02240,
2018-5-20 12:57:35.00000,-2428417.48210,4493275.88850,3807471.01640,
2018-5-20 12:57:36.00000,-2428417.48950,4493275.90320,3807471.02620,
2018-5-20 12:57:37.00000,-2428417.49430,4493275.90880,3807471.03160,
2018-5-20 12:57:38.00000,-2428417.48340,4493275.89020,3807471.02320,
2018-5-20 12:57:39.00000,-2428417.48440,4493275.89320,3807471.02180,
2018-5-20 12:57:40.00000,-2428417.48810,4493275.89890,3807471.02580,
2018-5-20 12:57:41.00000,-2428417.49440,4493275.90730,3807471.03210,
2018-5-20 12:57:42.00000,-2428417.49300,4493275.90700,3807471.02840,
2018-5-20 12:57:43.00000,-2428417.49190,4493275.90630,3807471.03000,
2018-5-20 12:57:44.00000,-2428417.48970,4493275.90540,3807471.02750,
2018-5-20 12:57:45.00000,-2428417.49230,4493275.90930,3807471.03170,
2018-5-20 12:57:46.00000,-2428417.49650,4493275.91320,3807471.03480,
2018-5-20 12:57:47.00000,-2428417.49460,4493275.91000,3807471.03220,
2018-5-20 12:57:48.00000,-2428417.50120,4493275.91780,3807471.03670,
2018-5-20 12:57:49.00000,-2428417.49650,4493275.91200,3807471.03050,
2018-5-20 12:57:50.00000,-2428417.49740,4493275.91270,3807471.03170,
2018-5-20 12:57:51.00000,-2428417.49810,4493275.91750,3807471.03380,
2018-5-20 12:57:52.00000,-2428417.50260,4493275.92030,3807471.03740,
2018-5-20 12:57:53.00000,-2428417.50340,4493275.92500,3807471.03900,
2018-5-20 12:57:54.00000,-2428417.49960,4493275.91950,3807471.03550,
2018-5-20 12:57:55.00000,-2428417.50110,4493275.91810,3807471.03440,
2018-5-20 12:57:56.00000,-2428417.49580,4493275.91230,3807471.03280,
2018-5-20 12:57:57.00000,-2428417.49890,4493275.91880,3807471.03950,
2018-5-20 12:57:58.00000,-2428417.50000,4493275.92290,3807471.03840,
2018-5-20 12:57:59.00000,-2428417.50060,4493275.92050,3807471.03810,
2018-5-20 12:58:0.00000,-2428417.50370,4493275.92220,3807471.03940,
2018-5-20 12:58:1.00000,-2428417.50250,4493275.92510,3807471.04100,
2018-5-20 12:58:2.00000,-2428417.49920,4493275.91830,3807471.03710,
2018-5-20 12:58:3.00000,-2428417.49990,4493275.92260,3807471.03970,
2018-5-20 12:58:4.00000,-2428417.49980,4493275.91910,3807471.03730,
2018-5-20 12:58:5.00000,-2428417.49730,4493275.91910,3807471.03620,
2018-5-20 12:58:6.00000,-2428417.50000,4493275.92190,3807471.03870,
2018-5-20 12:58:7.00000,-2428417.50690,4493275.92390,3807471.04250,
2018-5-20 12:58:8.00000,-2428417.50450,4493275.92130,3807471.03840,
2018-5-20 12:58:9.00000,-2428417.50530,4493275.92210,3807471.04130,
2018-5-20 12:58:10.00000,-2428417.50590,4493275.92610,3807471.04000,
2018-5-20 12:58:11.00000,-2428417.50250,4493275.92540,3807471.04010,
2018-5-20 12:58:12.00000,-2428417.51080,4493275.93550,3807471.04380,
2018-5-20 12:58:13.00000,-2428417.50990,4493275.93770,3807471.04520,
2018-5-20 12:58:14.00000,-2428417.50530,4493275.93520,3807471.04800,
2018-5-20 12:58:15.00000,-2428417.51210,4493275.93600,3807471.04580,
2018-5-20 12:58:16.00000,-2428417.50810,4493275.93270,3807471.04580,
2018-5-20 12:58:17.00000,-2428417.50590,4493275.92850,3807471.04340,
2018-5-20 12:58:18.00000,-2428417.51480,4493275.94400,3807471.04970,
2018-5-20 12:58:19.00000,-2428417.50180,4493275.92650,3807471.03730,
2018-5-20 12:58:20.00000,-2428417.51200,4493275.93650,3807471.04630,
2018-5-20 12:58:21.00000,-2428417.51280,4493275.94330,3807471.05060,
2018-5-20 12:58:22.00000,-2428417.51010,4493275.93820,3807471.04690,
2018-5-20 12:58:23.00000,-2428417.51520,4493275.94570,3807471.05130,
2018-5-20 12:58:24.00000,-2428417.52000,4493275.95270,3807471.05750,
2018-5-20 12:58:25.00000,-2428417.51610,4493275.94270,3807471.05000,
2018-5-20 12:58:26.00000,-2428417.51390,4493275.94100,3807471.04930,
2018-5-20 12:58:27.00000,-2428417.51760,4493275.95040,3807471.05830,
2018-5-20 12:58:28.00000,-2428417.51970,4493275.95140,3807471.05350,
2018-5-20 12:58:29.00000,-2428417.51390,4493275.94010,3807471.05180,
2018-5-20 12:58:30.00000,-2428417.51900,4493275.95020,3807471.05650,
2018-5-20 12:58:31.00000,-2428417.51930,4493275.95000,3807471.05440,
2018-5-20 12:58:32.00000,-2428417.51860,4493275.94490,3807471.05660,
2018-5-20 12:58:33.00000,-2428417.51720,4493275.94370,3807471.05220,
2018-5-20 12:58:34.00000,-2428417.51400,4493275.94490,3807471.05170,
2018-5-20 12:58:35.00000,-2428417.51110,4493275.93930,3807471.04870,
2018-5-20 12:58:36.00000,-2428417.51360,4493275.93940,3807471.05040,
2018-5-20 12:58:37.00000,-2428417.52160,4493275.95420,3807471.05350,
2018-5-20 12:58:38.00000,-2428417.51900,4493275.95140,3807471.05560,
2018-5-20 12:58:39.00000,-2428417.51800,4493275.94940,3807471.05270,
2018-5-20 12:58:40.00000,-2428417.51290,4493275.93930,3807471.04730,
2018-5-20 12:58:41.00000,-2428417.51910,4493275.94870,3807471.05330,
2018-5-20 12:58:42.00000,-2428417.51860,4493275.94470,3807471.05190,
2018-5-20 12:58:43.00000,-2428417.51870,4493275.94920,3807471.05520,
2018-5-20 12:58:44.00000,-2428417.51640,4493275.94570,3807471.05460,
2018-5-20 12:58:45.00000,-2428417.52120,4493275.95510,3807471.05770,
2018-5-20 12:58:46.00000,-2428417.51610,4493275.94430,3807471.05150,
2018-5-20 12:58:47.00000,-2428417.51730,4493275.94570,3807471.05350,
2018-5-20 12:58:48.00000,-2428417.51980,4493275.95190,3807471.05530,
2018-5-20 12:58:49.00000,-2428417.52680,4493275.95840,3807471.05410,
2018-5-20 12:58:50.00000,-2428417.52550,4493275.95370,3807471.05940,
2018-5-20 12:58:51.00000,-2428417.51950,4493275.94530,3807471.05140,
2018-5-20 12:58:52.00000,-2428417.52290,4493275.94870,3807471.05610,
2018-5-20 12:58:53.00000,-2428417.52210,4493275.95350,3807471.06180,
2018-5-20 12:58:54.00000,-2428417.52410,4493275.95780,3807471.06120,
2018-5-20 12:58:55.00000,-2428417.53020,4493275.96020,3807471.06110,
2018-5-20 12:58:56.00000,-2428417.52640,4493275.95620,3807471.05730,
2018-5-20 12:58:57.00000,-2428417.51980,4493275.94870,3807471.05650,
2018-5-20 12:58:58.00000,-2428417.52320,4493275.95480,3807471.06050,
2018-5-20 12:58:59.00000,-2428417.52850,4493275.96010,3807471.06270,
2018-5-20 12:59:0.00000,-2428417.52200,4493275.95270,3807471.06160,
2018-5-20 12:59:1.00000,-2428417.52360,4493275.95570,3807471.06020,
2018-5-20 12:59:2.00000,-2428417.52700,4493275.96010,3807471.06780,
2018-5-20 12:59:3.00000,-2428417.53010,4493275.96400,3807471.06640,
2018-5-20 12:59:4.00000,-2428417.52450,4493275.95480,3807471.06350,
2018-5-20 12:59:5.00000,-2428417.52120,4493275.94980,3807471.05620,
2018-5-20 12:59:6.00000,-2428417.52220,4493275.95330,3807471.06220,
2018-5-20 12:59:7.00000,-2428417.52470,4493275.95840,3807471.06230,
2018-5-20 12:59:8.00000,-2428417.52850,4493275.96420,3807471.06630,
2018-5-20 12:59:9.00000,-2428417.52190,4493275.95300,3807471.06300,
2018-5-20 12:59:10.00000,-2428417.52480,4493275.95740,3807471.06550,
2018-5-20 12:59:11.00000,-2428417.53200,4493275.96850,3807471.06510,
2018-5-20 12:59:12.00000,-2428417.52120,4493275.95550,3807471.06340,
2018-5-20 12:59:13.00000,-2428417.52270,4493275.95410,3807471.06090,
2018-5-20 12:59:14.00000,-2428417.53030,4493275.96930,3807471.07220,
2018-5-20 12:59:15.00000,-2428417.52000,4493275.95520,3807471.05990,
2018-5-20 12:59:16.00000,-2428417.52690,4493275.96070,3807471.06430,
2018-5-20 12:59:17.00000,-2428417.52350,4493275.95480,3807471.06240,
2018-5-20 12:59:18.00000,-2428417.52240,4493275.95670,3807471.06150,
2018-5-20 12:59:19.00000,-2428417.52400,4493275.95940,3807471.06350,
2018-5-20 12:59:20.00000,-2428417.51730,4493275.94740,3807471.05810,
2018-5-20 12:59:21.00000,-2428417.52060,4493275.95060,3807471.06010,
2018-5-20 12:59:22.00000,-2428417.52030,4493275.95400,3807471.06080,
2018-5-20 12:59:23.00000,-2428417.51600,4493275.94620,3807471.06170,
2018-5-20 12:59:24.00000,-2428417.51660,4493275.94800,3807471.05880,
2018-5-20 12:59:25.00000,-2428417.52660,4493275.96100,3807471.06460,
2018-5-20 12:59:26.00000,-2428417.51820,4493275.95160,3807471.05900,
2018-5-20 12:59:27.00000,-2428417.51610,4493275.94610,3807471.05780,
2018-5-20 12:59:28.00000,-2428417.51440,4493275.94670,3807471.05480,
2018-5-20 12:59:29.00000,-2428417.51440,4493275.94690,3807471.06000,
2018-5-20 12:59:30.00000,-2428417.51750,4493275.95390,3807471.05850,
2018-5-20 12:59:31.00000,-2428417.50790,4493275.93740,3807471.05430,
2018-5-20 12:59:32.00000,-2428417.51690,4493275.94300,3807471.05350,
2018-5-20 12:59:33.00000,-2428417.51060,4493275.94330,3807471.05440,
2018-5-20 12:59:34.00000,-2428417.50400,4493275.93370,3807471.04940,
2018-5-20 12:59:35.00000,-2428417.51250,4493275.94520,3807471.05330,
2018-5-20 12:59:36.00000,-2428417.51210,4493275.94480,3807471.05370,
2018-5-20 12:59:37.00000,-2428417.51570,4493275.94910,3807471.05870,
2018-5-20 12:59:38.00000,-2428417.50630,4493275.93490,3807471.04640,
2018-5-20 12:59:39.00000,-2428417.51370,4493275.94410,3807471.05160,
2018-5-20 12:59:40.00000,-2428417.50790,4493275.93880,3807471.04870,
2018-5-20 12:59:41.00000,-2428417.51760,4493275.95310,3807471.05510,
2018-5-20 12:59:42.00000,-2428417.50910,4493275.94350,3807471.05170,
2018-5-20 12:59:43.00000,-2428417.51760,4493275.95220,3807471.05810,
2018-5-20 12:59:44.00000,-2428417.51110,4493275.94560,3807471.05060,
2018-5-20 12:59:45.00000,-2428417.50710,4493275.94390,3807471.04970,
2018-5-20 12:59:46.00000,-2428417.50930,4493275.94490,3807471.04770,
2018-5-20 12:59:47.00000,-2428417.51160,4493275.94840,3807471.05180,
2018-5-20 12:59:48.00000,-2428417.51100,4493275.94370,3807471.04880,
2018-5-20 12:59:49.00000,-2428417.50210,4493275.93660,3807471.04410,
2018-5-20 12:59:50.00000,-2428417.50210,4493275.93500,3807471.04590,
2018-5-20 12:59:51.00000,-2428417.50370,4493275.93640,3807471.04530,
2018-5-20 12:59:52.00000,-2428417.51250,4493275.94690,3807471.04850,
2018-5-20 12:59:53.00000,-2428417.50670,4493275.94200,3807471.04750,
2018-5-20 12:59:54.00000,-2428417.51260,4493275.95090,3807471.05680,
2018-5-20 12:59:55.00000,-2428417.50260,4493275.94050,3807471.04770,
2018-5-20 12:59:56.00000,-2428417.50460,4493275.94180,3807471.04800,
2018-5-20 12:59:57.00000,-2428417.49780,4493275.92860,3807471.04210,
2018-5-20 12:59:58.00000,-2428417.50580,4493275.94290,3807471.04810,
2018-5-20 12:59:59.00000,-2428417.50730,4493275.93940,3807471.04700,
2018-5-20 13:0:0.00000,-2428417.50970,4493275.94500,3807471.04980,
2018-5-20 13:0:1.00000,-2428417.50020,4493275.93370,3807471.04430,
2018-5-20 13:0:2.00000,-2428417.49900,4493275.92910,3807471.04150,
2018-5-20 13:0:3.00000,-2428417.49550,4493275.92300,3807471.03920,
2018-5-20 13:0:4.00000,-2428417.49660,4493275.92610,3807471.04150,
2018-5-20 13:0:5.00000,-2428417.49870,4493275.93030,3807471.03900,
2018-5-20 13:0:6.00000,-2428417.49830,4493275.92440,3807471.03860,
2018-5-20 13:0:7.00000,-2428417.48980,4493275.91270,3807471.03530,
2018-5-20 13:0:8.00000,-2428417.50160,4493275.92640,3807471.04070,
2018-5-20 13:0:9.00000,-2428417.49530,4493275.91920,3807471.03850,
2018-5-20 13:0:10.00000,-2428417.50120,4493275.92720,3807471.04250,
2018-5-20 13:0:11.00000,-2428417.49680,4493275.91880,3807471.03720,
2018-5-20 13:0:12.00000,-2428417.49920,4493275.92470,3807471.03930,
2018-5-20 13:0:13.00000,-2428417.50100,4493275.92680,3807471.03790,
2018-5-20 13:0:14.00000,-2428417.48700,4493275.91210,3807471.03090,
2018-5-20 13:0:15.00000,-2428417.49050,4493275.91500,3807471.03440,
2018-5-20 13:0:16.00000,-2428417.49320,4493275.91660,3807471.03690,
2018-5-20 13:0:17.00000,-2428417.49460,4493275.91390,3807471.03640,
2018-5-20 13:0:18.00000,-2428417.49530,4493275.92090,3807471.03810,
2018-5-20 13:0:19.00000,-2428417.49590,4493275.92130,3807471.03640,
2018-5-20 13:0:20.00000,-2428417.49310,4493275.91900,3807471.03930,
2018-5-20 13:0:21.00000,-2428417.49700,4493275.92340,3807471.03760,
2018-5-20 13:0:22.00000,-2428417.48700,4493275.91300,3807471.03430,
2018-5-20 13:0:23.00000,-2428417.49050,4493275.91540,3807471.03410,
2018-5-20 13:0:24.00000,-2428417.49150,4493275.91600,3807471.03480,
2018-5-20 13:0:25.00000,-2428417.49690,4493275.92540,3807471.04250,
2018-5-20 13:0:26.00000,-2428417.50180,4493275.92840,3807471.04240,
2018-5-20 13:0:27.00000,-2428417.49370,4493275.91900,3807471.03970,
2018-5-20 13:0:28.00000,-2428417.49060,4493275.92010,3807471.03810,
2018-5-20 13:0:29.00000,-2428417.49700,4493275.92250,3807471.03940,
2018-5-20 13:0:30.00000,-2428417.49680,4493275.92420,3807471.04100,
2018-5-20 13:0:31.00000,-2428417.50290,4493275.93190,3807471.04380,
2018-5-20 13:0:32.00000,-2428417.49110,4493275.91700,3807471.03250,
2018-5-20 13:0:33.00000,-2428417.49360,4493275.91650,3807471.03440,
2018-5-20 13:0:34.00000,-2428417.49280,4493275.91620,3807471.03220,
2018-5-20 13:0:35.00000,-2428417.49530,4493275.92320,3807471.03530,
2018-5-20 13:0:36.00000,-2428417.49080,4493275.91730,3807471.03330,
2018-5-20 13:0:37.00000,-2428417.48970,4493275.91250,3807471.03230,
2018-5-20 13:0:38.00000,-2428417.49470,4493275.92470,3807471.03720,
2018-5-20 13:0:39.00000,-2428417.48280,4493275.90460,3807471.03010,
2018-5-20 13:0:40.00000,-2428417.49400,4493275.91680,3807471.03460,
2018-5-20 13:0:41.00000,-2428417.49550,4493275.91860,3807471.03360,
2018-5-20 13:0:42.00000,-2428417.49050,4493275.91540,3807471.03370,
2018-5-20 13:0:43.00000,-2428417.49180,4493275.91680,3807471.03190,
2018-5-20 13:0:44.00000,-2428417.48810,4493275.91400,3807471.03610,
2018-5-20 13:0:45.00000,-2428417.48920,4493275.91180,3807471.03140,
2018-5-20 13:0:46.00000,-2428417.48710,4493275.91080,3807471.03360,
