Sec,+-,+-,
2018-5-20 13:47:31.00000,4083760.90867,521867.65312,50.64909,
2018-5-20 13:47:32.00000,4083760.90578,521867.65128,50.64411,
2018-5-20 13:47:33.00000,4083760.90270,521867.65527,50.64889,
2018-5-20 13:47:34.00000,4083760.90480,521867.65437,50.64858,
2018-5-20 13:47:35.00000,4083760.91046,521867.65131,50.64253,
2018-5-20 13:47:36.00000,4083760.90225,521867.64973,50.64481,
2018-5-20 13:47:37.00000,4083760.90586,521867.65275,50.63734,
2018-5-20 13:47:38.00000,4083760.90316,521867.65236,50.64727,
2018-5-20 13:47:39.00000,4083760.90948,521867.65384,50.64435,
2018-5-20 13:47:40.00000,4083760.90460,521867.65441,50.64519,
2018-5-20 13:47:41.00000,4083760.90066,521867.64845,50.64659,
2018-5-20 13:47:42.00000,4083760.90775,521867.64941,50.63281,
2018-5-20 13:47:43.00000,4083760.90043,521867.65165,50.64374,
2018-5-20 13:47:44.00000,4083760.90881,521867.64798,50.63322,
2018-5-20 13:47:45.00000,4083760.90540,521867.65014,50.62728,
2018-5-20 13:47:46.00000,4083760.89998,521867.65109,50.62867,
2018-5-20 13:47:47.00000,4083760.90886,521867.65407,50.62968,
2018-5-20 13:47:48.00000,4083760.90334,521867.65159,50.63552,
2018-5-20 13:47:49.00000,4083760.90131,521867.65279,50.63124,
2018-5-20 13:47:50.00000,4083760.89966,521867.65258,50.62944,
2018-5-20 13:47:51.00000,4083760.90172,521867.65154,50.62602,
2018-5-20 13:47:52.00000,4083760.89969,521867.65827,50.63259,
2018-5-20 13:47:53.00000,4083760.90161,521867.65554,50.63035,
2018-5-20 13:47:54.00000,4083760.90490,521867.65204,50.63145,
2018-5-20 13:47:55.00000,4083760.89602,521867.65546,50.62480,
2018-5-20 13:47:56.00000,4083760.90213,521867.65224,50.62182,
2018-5-20 13:47:57.00000,4083760.90241,521867.65335,50.62761,
2018-5-20 13:47:58.00000,4083760.89626,521867.65394,50.62481,
2018-5-20 13:47:59.00000,4083760.90232,521867.64938,50.61805,
2018-5-20 13:48:0.00000,4083760.89543,521867.64999,50.61940,
2018-5-20 13:48:1.00000,4083760.89641,521867.65287,50.61795,
2018-5-20 13:48:2.00000,4083760.90173,521867.65349,50.62152,
2018-5-20 13:48:3.00000,4083760.89813,521867.65170,50.61931,
2018-5-20 13:48:4.00000,4083760.90298,521867.65078,50.61268,
2018-5-20 13:48:5.00000,4083760.89915,521867.65150,50.61895,
2018-5-20 13:48:6.00000,4083760.89819,521867.64732,50.61555,
2018-5-20 13:48:7.00000,4083760.90042,521867.65204,50.61259,
2018-5-20 13:48:8.00000,4083760.89820,521867.65064,50.61155,
2018-5-20 13:48:9.00000,4083760.89960,521867.65388,50.61719,
2018-5-20 13:48:10.00000,4083760.90089,521867.65220,50.61547,
2018-5-20 13:48:11.00000,4083760.89750,521867.65455,50.61250,
2018-5-20 13:48:12.00000,4083760.89990,521867.65454,50.61246,
2018-5-20 13:48:13.00000,4083760.90082,521867.65226,50.60607,
2018-5-20 13:48:14.00000,4083760.90311,521867.65198,50.60818,
2018-5-20 13:48:15.00000,4083760.90406,521867.65250,50.60242,
2018-5-20 13:48:16.00000,4083760.90065,521867.65424,50.60714,
2018-5-20 13:48:17.00000,4083760.89987,521867.65198,50.60417,
2018-5-20 13:48:18.00000,4083760.90342,521867.65424,50.60211,
2018-5-20 13:48:19.00000,4083760.90331,521867.65291,50.60142,
2018-5-20 13:48:20.00000,4083760.90172,521867.65261,50.59804,
2018-5-20 13:48:21.00000,4083760.90269,521867.65467,50.60242,
2018-5-20 13:48:22.00000,4083760.89733,521867.65788,50.59757,
2018-5-20 13:48:23.00000,4083760.89617,521867.65546,50.59678,
2018-5-20 13:48:24.00000,4083760.90411,521867.64955,50.59351,
2018-5-20 13:48:25.00000,4083760.90258,521867.65277,50.60305,
2018-5-20 13:48:26.00000,4083760.90103,521867.65033,50.59228,
2018-5-20 13:48:27.00000,4083760.90043,521867.65374,50.60209,
2018-5-20 13:48:28.00000,4083760.90005,521867.65160,50.59993,
2018-5-20 13:48:29.00000,4083760.90036,521867.65530,50.59869,
2018-5-20 13:48:30.00000,4083760.89816,521867.65389,50.59479,
2018-5-20 13:48:31.00000,4083760.90022,521867.65308,50.59637,
2018-5-20 13:48:32.00000,4083760.89866,521867.65449,50.59430,
2018-5-20 13:48:33.00000,4083760.89507,521867.65474,50.59291,
2018-5-20 13:48:34.00000,4083760.89379,521867.65593,50.59445,
2018-5-20 13:48:35.00000,4083760.90336,521867.65468,50.59369,
2018-5-20 13:48:36.00000,4083760.90035,521867.65595,50.59271,
2018-5-20 13:48:37.00000,4083760.89714,521867.65514,50.59615,
2018-5-20 13:48:38.00000,4083760.89475,521867.65320,50.58650,
2018-5-20 13:48:39.00000,4083760.89345,521867.65891,50.58625,
2018-5-20 13:48:40.00000,4083760.89291,521867.65695,50.59064,
2018-5-20 13:48:41.00000,4083760.89301,521867.65743,50.58933,
2018-5-20 13:48:42.00000,4083760.89655,521867.65471,50.58277,
2018-5-20 13:48:43.00000,4083760.89953,521867.65877,50.59031,
2018-5-20 13:48:44.00000,4083760.88898,521867.65780,50.58470,
2018-5-20 13:48:45.00000,4083760.89073,521867.65264,50.58269,
2018-5-20 13:48:46.00000,4083760.89062,521867.65839,50.58719,
2018-5-20 13:48:47.00000,4083760.89347,521867.65966,50.59373,
2018-5-20 13:48:48.00000,4083760.89005,521867.65855,50.58928,
2018-5-20 13:48:49.00000,4083760.89723,521867.65722,50.58455,
2018-5-20 13:48:50.00000,4083760.89367,521867.66009,50.58579,
2018-5-20 13:48:51.00000,4083760.88673,521867.65960,50.58621,
2018-5-20 13:48:52.00000,4083760.88670,521867.65909,50.58159,
2018-5-20 13:48:53.00000,4083760.89319,521867.65902,50.58527,
2018-5-20 13:48:54.00000,4083760.88796,521867.65416,50.58290,
2018-5-20 13:48:55.00000,4083760.88562,521867.66262,50.58471,
2018-5-20 13:48:56.00000,4083760.88697,521867.66066,50.58157,
2018-5-20 13:48:57.00000,4083760.88716,521867.65736,50.58147,
2018-5-20 13:48:58.00000,4083760.88960,521867.65788,50.57655,
2018-5-20 13:48:59.00000,4083760.88925,521867.66168,50.57487,
2018-5-20 13:49:0.00000,4083760.88364,521867.66118,50.58367,
2018-5-20 13:49:1.00000,4083760.88794,521867.65792,50.57576,
2018-5-20 13:49:2.00000,4083760.88490,521867.66049,50.57833,
2018-5-20 13:49:3.00000,4083760.88488,521867.66052,50.57535,
2018-5-20 13:49:4.00000,4083760.88655,521867.65906,50.57946,
2018-5-20 13:49:5.00000,4083760.88700,521867.65912,50.57386,
2018-5-20 13:49:6.00000,4083760.88858,521867.65876,50.58008,
2018-5-20 13:49:7.00000,4083760.88379,521867.65928,50.57398,
2018-5-20 13:49:8.00000,4083760.88437,521867.65924,50.57453,
2018-5-20 13:49:9.00000,4083760.88975,521867.66036,50.57436,
2018-5-20 13:49:10.00000,4083760.89018,521867.65494,50.56960,
2018-5-20 13:49:11.00000,4083760.88768,521867.65664,50.57328,
2018-5-20 13:49:12.00000,4083760.88567,521867.65822,50.57496,
2018-5-20 13:49:13.00000,4083760.89132,521867.65681,50.56376,
2018-5-20 13:49:14.00000,4083760.88823,521867.65702,50.57622,
2018-5-20 13:49:15.00000,4083760.88915,521867.65861,50.57216,
2018-5-20 13:49:16.00000,4083760.89671,521867.66089,50.56858,
2018-5-20 13:49:17.00000,4083760.89549,521867.66023,50.56921,
2018-5-20 13:49:18.00000,4083760.89210,521867.65696,50.57056,
2018-5-20 13:49:19.00000,4083760.89163,521867.66416,50.57037,
2018-5-20 13:49:20.00000,4083760.89612,521867.66018,50.56637,
2018-5-20 13:49:21.00000,4083760.89903,521867.65912,50.55549,
2018-5-20 13:49:22.00000,4083760.89435,521867.66149,50.56990,
2018-5-20 13:49:23.00000,4083760.89862,521867.65592,50.56652,
2018-5-20 13:49:24.00000,4083760.90628,521867.65996,50.55866,
2018-5-20 13:49:25.00000,4083760.89944,521867.65967,50.56029,
2018-5-20 13:49:26.00000,4083760.89703,521867.65785,50.56165,
2018-5-20 13:49:27.00000,4083760.89917,521867.65964,50.55964,
2018-5-20 13:49:28.00000,4083760.89892,521867.66062,50.55798,
2018-5-20 13:49:29.00000,4083760.89870,521867.65921,50.55160,
2018-5-20 13:49:30.00000,4083760.89735,521867.65816,50.56722,
2018-5-20 13:49:31.00000,4083760.89594,521867.65994,50.55628,
2018-5-20 13:49:32.00000,4083760.89845,521867.65798,50.55243,
2018-5-20 13:49:33.00000,4083760.89776,521867.66129,50.55870,
2018-5-20 13:49:34.00000,4083760.90174,521867.65803,50.55054,
2018-5-20 13:49:35.00000,4083760.89459,521867.65943,50.54908,
2018-5-20 13:49:36.00000,4083760.89773,521867.65609,50.55205,
2018-5-20 13:49:37.00000,4083760.89579,521867.65828,50.55448,
2018-5-20 13:49:38.00000,4083760.89601,521867.66019,50.54470,
2018-5-20 13:49:39.00000,4083760.90051,521867.66091,50.55269,
2018-5-20 13:49:40.00000,4083760.90064,521867.66005,50.55136,
2018-5-20 13:49:41.00000,4083760.89822,521867.65989,50.55440,
2018-5-20 13:49:42.00000,4083760.89859,521867.66368,50.54643,
2018-5-20 13:49:43.00000,4083760.90288,521867.65976,50.54687,
2018-5-20 13:49:44.00000,4083760.89408,521867.66150,50.54811,
2018-5-20 13:49:45.00000,4083760.90046,521867.66021,50.54692,
2018-5-20 13:49:46.00000,4083760.89970,521867.65766,50.54094,
2018-5-20 13:49:47.00000,4083760.89847,521867.65831,50.54457,
2018-5-20 13:49:48.00000,4083760.89736,521867.65811,50.54289,
2018-5-20 13:49:49.00000,4083760.89865,521867.65660,50.54867,
2018-5-20 13:49:50.00000,4083760.90218,521867.65866,50.53680,
2018-5-20 13:49:51.00000,4083760.89532,521867.65871,50.54077,
2018-5-20 13:49:52.00000,4083760.89573,521867.65841,50.54756,
2018-5-20 13:49:53.00000,4083760.89777,521867.66023,50.54434,
2018-5-20 13:49:54.00000,4083760.90185,521867.65538,50.54073,
2018-5-20 13:49:55.00000,4083760.90343,521867.65498,50.53995,
2018-5-20 13:49:56.00000,4083760.89914,521867.65930,50.54119,
2018-5-20 13:49:57.00000,4083760.89777,521867.66058,50.54301,
2018-5-20 13:49:58.00000,4083760.89724,521867.66242,50.54940,
2018-5-20 13:49:59.00000,4083760.89419,521867.65924,50.54212,
2018-5-20 13:50:0.00000,4083760.90291,521867.66135,50.54399,
2018-5-20 13:50:1.00000,4083760.90730,521867.65852,50.53515,
2018-5-20 13:50:2.00000,4083760.89890,521867.65911,50.54700,
2018-5-20 13:50:3.00000,4083760.89545,521867.65952,50.54610,
2018-5-20 13:50:4.00000,4083760.89612,521867.65918,50.54737,
2018-5-20 13:50:5.00000,4083760.89867,521867.65983,50.54831,
2018-5-20 13:50:6.00000,4083760.91031,521867.66403,50.54198,
2018-5-20 13:50:7.00000,4083760.90002,521867.65857,50.54434,
2018-5-20 13:50:8.00000,4083760.90505,521867.65869,50.54281,
2018-5-20 13:50:9.00000,4083760.90557,521867.65978,50.54778,
2018-5-20 13:50:10.00000,4083760.90314,521867.65928,50.55002,
2018-5-20 13:50:11.00000,4083760.90780,521867.65935,50.54831,
2018-5-20 13:50:12.00000,4083760.90411,521867.65682,50.54355,
2018-5-20 13:50:13.00000,4083760.90937,521867.65983,50.54839,
2018-5-20 13:50:14.00000,4083760.90969,521867.65758,50.54911,
2018-5-20 13:50:15.00000,4083760.90823,521867.65810,50.55390,
2018-5-20 13:50:16.00000,4083760.90674,521867.66086,50.54640,
2018-5-20 13:50:17.00000,4083760.90979,521867.65763,50.55248,
2018-5-20 13:50:18.00000,4083760.91852,521867.66244,50.54652,
2018-5-20 13:50:19.00000,4083760.91192,521867.65916,50.54631,
2018-5-20 13:50:20.00000,4083760.91557,521867.65836,50.54695,
2018-5-20 13:50:21.00000,4083760.91604,521867.65970,50.55233,
2018-5-20 13:50:22.00000,4083760.91566,521867.66271,50.55534,
2018-5-20 13:50:23.00000,4083760.91884,521867.65740,50.54975,
2018-5-20 13:50:24.00000,4083760.91818,521867.66229,50.54715,
2018-5-20 13:50:25.00000,4083760.92033,521867.66324,50.55311,
2018-5-20 13:50:26.00000,4083760.92254,521867.65902,50.54482,
2018-5-20 13:50:27.00000,4083760.92263,521867.66341,50.55339,
2018-5-20 13:50:28.00000,4083760.92175,521867.65923,50.54821,
2018-5-20 13:50:29.00000,4083760.91973,521867.66064,50.55290,
2018-5-20 13:50:30.00000,4083760.92321,521867.65914,50.55109,
2018-5-20 13:50:31.00000,4083760.92209,521867.66088,50.55725,
2018-5-20 13:50:32.00000,4083760.92120,521867.66180,50.55762,
2018-5-20 13:50:33.00000,4083760.92871,521867.66065,50.55326,
2018-5-20 13:50:34.00000,4083760.92158,521867.65755,50.55092,
2018-5-20 13:50:35.00000,4083760.92747,521867.65766,50.55741,
2018-5-20 13:50:36.00000,4083760.92645,521867.65993,50.55562,
2018-5-20 13:50:37.00000,4083760.93267,521867.65965,50.55116,
2018-5-20 13:50:38.00000,4083760.92899,521867.66085,50.55773,
2018-5-20 13:50:39.00000,4083760.93494,521867.65770,50.55894,
2018-5-20 13:50:40.00000,4083760.93224,521867.65811,50.55705,
2018-5-20 13:50:41.00000,4083760.93085,521867.65481,50.55023,
2018-5-20 13:50:42.00000,4083760.93186,521867.66033,50.55740,
2018-5-20 13:50:43.00000,4083760.92618,521867.65569,50.55313,
2018-5-20 13:50:44.00000,4083760.93045,521867.65805,50.55111,
2018-5-20 13:50:45.00000,4083760.93366,521867.65518,50.55515,
2018-5-20 13:50:46.00000,4083760.92495,521867.65937,50.55028,
2018-5-20 13:50:47.00000,4083760.92395,521867.65523,50.55910,
2018-5-20 13:50:48.00000,4083760.92875,521867.65531,50.54670,
2018-5-20 13:50:49.00000,4083760.92673,521867.64929,50.54653,
2018-5-20 13:50:50.00000,4083760.92778,521867.65470,50.55949,
2018-5-20 13:50:51.00000,4083760.92508,521867.65560,50.55409,
2018-5-20 13:50:52.00000,4083760.92794,521867.65220,50.55410,
2018-5-20 13:50:53.00000,4083760.92045,521867.64853,50.54940,
2018-5-20 13:50:54.00000,4083760.92226,521867.65281,50.55450,
2018-5-20 13:50:55.00000,4083760.92708,521867.65035,50.54907,
2018-5-20 13:50:56.00000,4083760.92227,521867.65148,50.55233,
2018-5-20 13:50:57.00000,4083760.92539,521867.65134,50.55316,
2018-5-20 13:50:58.00000,4083760.92207,521867.64901,50.55791,
2018-5-20 13:50:59.00000,4083760.92524,521867.65587,50.56121,
2018-5-20 13:51:0.00000,4083760.92515,521867.64918,50.55664,
2018-5-20 13:51:1.00000,4083760.91845,521867.64296,50.54556,
2018-5-20 13:51:2.00000,4083760.91708,521867.64402,50.55022,
2018-5-20 13:51:3.00000,4083760.91309,521867.64338,50.54820,
2018-5-20 13:51:4.00000,4083760.92508,521867.63996,50.54454,
2018-5-20 13:51:5.00000,4083760.92612,521867.64064,50.53982,
2018-5-20 13:51:6.00000,4083760.92748,521867.64260,50.55651,
2018-5-20 13:51:7.00000,4083760.91803,521867.64560,50.55412,
2018-5-20 13:51:8.00000,4083760.92424,521867.64251,50.55117,
2018-5-20 13:51:9.00000,4083760.92209,521867.64762,50.55272,
2018-5-20 13:51:10.00000,4083760.93110,521867.63743,50.53884,
2018-5-20 13:51:11.00000,4083760.92060,521867.63836,50.54834,
2018-5-20 13:51:12.00000,4083760.92192,521867.63843,50.54625,
2018-5-20 13:51:13.00000,4083760.92876,521867.64084,50.54947,
2018-5-20 13:51:14.00000,4083760.92416,521867.63486,50.54042,
2018-5-20 13:51:15.00000,4083760.92875,521867.64070,50.53899,
2018-5-20 13:51:16.00000,4083760.91837,521867.63222,50.53329,
2018-5-20 13:51:17.00000,4083760.92782,521867.62851,50.53235,
2018-5-20 13:51:18.00000,4083760.92834,521867.62773,50.53349,
2018-5-20 13:51:19.00000,4083760.93582,521867.63346,50.53104,
2018-5-20 13:51:20.00000,4083760.92734,521867.63615,50.53586,
2018-5-20 13:51:21.00000,4083760.93004,521867.64358,50.54460,
2018-5-20 13:51:22.00000,4083760.93013,521867.63879,50.54130,
2018-5-20 13:51:23.00000,4083760.92959,521867.63861,50.53736,
2018-5-20 13:51:24.00000,4083760.92784,521867.63596,50.53852,
2018-5-20 13:51:25.00000,4083760.92549,521867.63940,50.55798,
2018-5-20 13:51:26.00000,4083760.92704,521867.63912,50.54375,
2018-5-20 13:51:27.00000,4083760.92422,521867.64061,50.54319,
2018-5-20 13:51:28.00000,4083760.92927,521867.63750,50.53495,
2018-5-20 13:51:29.00000,4083760.92821,521867.63986,50.55053,
2018-5-20 13:51:30.00000,4083760.92182,521867.64220,50.54772,
2018-5-20 13:51:31.00000,4083760.92630,521867.63638,50.54007,
2018-5-20 13:51:32.00000,4083760.92396,521867.63361,50.54184,
2018-5-20 13:51:33.00000,4083760.93163,521867.63588,50.53862,
2018-5-20 13:51:34.00000,4083760.92725,521867.63669,50.52848,
2018-5-20 13:51:35.00000,4083760.92632,521867.63526,50.53321,
2018-5-20 13:51:36.00000,4083760.93692,521867.63485,50.51575,
2018-5-20 13:51:37.00000,4083760.92656,521867.64238,50.54558,
2018-5-20 13:51:38.00000,4083760.92249,521867.63473,50.53765,
2018-5-20 13:51:39.00000,4083760.91509,521867.63161,50.53567,
2018-5-20 13:51:40.00000,4083760.92332,521867.64009,50.53322,
2018-5-20 13:51:41.00000,4083760.91972,521867.63140,50.52750,
2018-5-20 13:51:42.00000,4083760.91899,521867.63151,50.53697,
2018-5-20 13:51:43.00000,4083760.91509,521867.63423,50.53118,
2018-5-20 13:51:44.00000,4083760.91551,521867.63180,50.52844,
2018-5-20 13:51:45.00000,4083760.91391,521867.63796,50.53692,
2018-5-20 13:51:46.00000,4083760.91679,521867.62704,50.52122,
2018-5-20 13:51:47.00000,4083760.91585,521867.63135,50.53948,
2018-5-20 13:51:48.00000,4083760.91271,521867.62975,50.53532,
2018-5-20 13:51:49.00000,4083760.91642,521867.63020,50.52889,
2018-5-20 13:51:50.00000,4083760.91470,521867.62801,50.52584,
2018-5-20 13:51:51.00000,4083760.91219,521867.62904,50.52919,
2018-5-20 13:51:52.00000,4083760.91483,521867.63158,50.53318,
2018-5-20 13:51:53.00000,4083760.91079,521867.63112,50.52756,
2018-5-20 13:51:54.00000,4083760.90858,521867.62993,50.52551,
2018-5-20 13:51:55.00000,4083760.91239,521867.63154,50.52776,
2018-5-20 13:51:56.00000,4083760.90396,521867.63250,50.54083,
2018-5-20 13:51:57.00000,4083760.90939,521867.62714,50.52126,
2018-5-20 13:51:58.00000,4083760.91136,521867.62762,50.51979,
2018-5-20 13:51:59.00000,4083760.90630,521867.63189,50.53322,
2018-5-20 13:52:0.00000,4083760.90436,521867.63108,50.52681,
2018-5-20 13:52:1.00000,4083760.91031,521867.63196,50.53103,
2018-5-20 13:52:2.00000,4083760.90980,521867.62587,50.51688,
2018-5-20 13:52:3.00000,4083760.90822,521867.62691,50.52065,
2018-5-20 13:52:4.00000,4083760.90643,521867.62433,50.52268,
2018-5-20 13:52:5.00000,4083760.91473,521867.62390,50.51329,
2018-5-20 13:52:6.00000,4083760.91039,521867.62818,50.51276,
2018-5-20 13:52:7.00000,4083760.91020,521867.62415,50.51616,
2018-5-20 13:52:8.00000,4083760.91232,521867.62117,50.51333,
2018-5-20 13:52:9.00000,4083760.90244,521867.62311,50.51517,
2018-5-20 13:52:10.00000,4083760.90517,521867.62448,50.52454,
2018-5-20 13:52:11.00000,4083760.89772,521867.62571,50.53113,
2018-5-20 13:52:12.00000,4083760.90028,521867.62538,50.53355,
2018-5-20 13:52:13.00000,4083760.90327,521867.62069,50.51956,
2018-5-20 13:52:14.00000,4083760.90689,521867.62329,50.51991,
2018-5-20 13:52:15.00000,4083760.90316,521867.63019,50.53639,
2018-5-20 13:52:16.00000,4083760.89325,521867.62413,50.53225,
2018-5-20 13:52:17.00000,4083760.90389,521867.62558,50.52474,
2018-5-20 13:52:18.00000,4083760.89645,521867.62256,50.52749,
2018-5-20 13:52:19.00000,4083760.89561,521867.62114,50.53726,
2018-5-20 13:52:20.00000,4083760.89481,521867.62175,50.52500,
2018-5-20 13:52:21.00000,4083760.89549,521867.62455,50.52427,
2018-5-20 13:52:22.00000,4083760.89058,521867.62746,50.53149,
2018-5-20 13:52:23.00000,4083760.89264,521867.62276,50.52973,
2018-5-20 13:52:24.00000,4083760.89915,521867.62412,50.52588,
2018-5-20 13:52:25.00000,4083760.89026,521867.62982,50.54393,
2018-5-20 13:52:26.00000,4083760.89321,521867.62847,50.53216,
2018-5-20 13:52:27.00000,4083760.89363,521867.62515,50.53308,
2018-5-20 13:52:28.00000,4083760.89117,521867.62895,50.53138,
2018-5-20 13:52:29.00000,4083760.88248,521867.62818,50.54379,
2018-5-20 13:52:30.00000,4083760.88967,521867.62888,50.53304,
2018-5-20 13:52:31.00000,4083760.89020,521867.62602,50.53350,
2018-5-20 13:52:32.00000,4083760.89078,521867.62982,50.53906,
2018-5-20 13:52:33.00000,4083760.88201,521867.62687,50.53858,
2018-5-20 13:52:34.00000,4083760.88722,521867.62378,50.52463,
2018-5-20 13:52:35.00000,4083760.88741,521867.62548,50.53687,
2018-5-20 13:52:36.00000,4083760.89035,521867.61935,50.52827,
2018-5-20 13:52:37.00000,4083760.88210,521867.62610,50.54096,
2018-5-20 13:52:38.00000,4083760.88165,521867.62521,50.54372,
2018-5-20 13:52:39.00000,4083760.88665,521867.62548,50.53473,
2018-5-20 13:52:40.00000,4083760.88419,521867.62370,50.54333,
2018-5-20 13:52:41.00000,4083760.88927,521867.62566,50.54706,
2018-5-20 13:52:42.00000,4083760.87679,521867.62965,50.55087,
2018-5-20 13:52:43.00000,4083760.87521,521867.62845,50.54931,
2018-5-20 13:52:44.00000,4083760.87976,521867.62649,50.54857,
2018-5-20 13:52:45.00000,4083760.87953,521867.62928,50.55639,
2018-5-20 13:52:46.00000,4083760.87233,521867.62541,50.54580,
2018-5-20 13:52:47.00000,4083760.87757,521867.62460,50.54948,
2018-5-20 13:52:48.00000,4083760.87332,521867.62608,50.54998,
2018-5-20 13:52:49.00000,4083760.88385,521867.62646,50.54195,
2018-5-20 13:52:50.00000,4083760.86819,521867.63431,50.56418,
2018-5-20 13:52:51.00000,4083760.87744,521867.62598,50.54434,
2018-5-20 13:52:52.00000,4083760.87274,521867.62344,50.55459,
2018-5-20 13:52:53.00000,4083760.87139,521867.63055,50.56107,
2018-5-20 13:52:54.00000,4083760.87490,521867.62592,50.55205,
2018-5-20 13:52:55.00000,4083760.87463,521867.62539,50.55307,
2018-5-20 13:52:56.00000,4083760.87041,521867.62851,50.55454,
2018-5-20 13:52:57.00000,4083760.87718,521867.62376,50.55217,
2018-5-20 13:52:58.00000,4083760.86968,521867.62771,50.56085,
2018-5-20 13:52:59.00000,4083760.87054,521867.63237,50.55938,
